id_str,full_text
1240651005886369795,@peet10900678 @telegraaf @Jeltjeb Rare opmerking en buiten dat hebben hoeren Corona .
1240643040185856002,@Michel1401 Je bent net zo achterlijk als die uit Israël die nu #gevangenisstraf moet uitzitten omdat die meerdere heeft besmet op een #bruiloft. Neem het niet te licht op en denk aan de mensen waarvoor het een #risicofactortje is. #coronavirusNederland
1240643534534905862,@WouterAvet @Maggie_DeBlock @HLN_BE De laffe lakse trut\U0001f92cCorona virus bewust verspreiden om de blanke Europese cultuurvolkeren te decimeren en te vervangen door derde wereldvolkeren om hun gedroomde multiculturele heilstaat te willen verwezenlijken  ondertussen doen ze niks aan de mosliminvasie aan de Griekse grens https://t.co/XaLgPQublo
1240644141245227008,@Barttommelein U en uw linksliberale club zijn een walgelijke bende machtsgeile opportunisten. De strijd tegen corona misbruiken om interne partijdemocratie te verkrachten is ronduit degoutant en te gek voor woorden. U bent zowat het laagste wat de Belgische politiek ooit voortbracht.
1240730158241284098,Sta versteld. In Italië willen er ploegen weer beginnen trainen volgende week! Hoe achterlijk zijn die gasten. Dat is de verplegers en al keihard in hun gezicht uitlachen!
1240568392962146307,@RTVDrenthe Door de doos met verfspullen gegaan en nog 2 gevonden. #hup #inleveren #samentegencorona https://t.co/G80ddhJbAn
1240572846897799168,@Joop_nl Wat is het verschil tussen de moffen en het coronavirus??\\nDie moffen raken we nooit weer kwijt!
1240574462975754241,Beter stoppen met tweeten @MinPres en ontslag indienen! Zwakste politicus gedurende corona outbreak ben jij Mark Rutte! Hoe infantiel en debiel kan en mag een Minister President zijn? Groepsimmuniteit = genocide! Hier is Jorge Zorreguieta
1240566280534593537,Maar wel staan juichen als platte partijpolitiek de democratie verkracht in naam van Corona. #noodregering #volmachten https://t.co/lO1tkjwqDN
1240572054665080832,Het zijn voor iedereen momenteel spannende tijden. Hoe blijf je in deze \coronaperiode\ overeind als autist met een angststoornis? Renate deelt een paar tips in dit persoonlijke blog https://t.co/pCdKENVNRY https://t.co/nsaKCH8DEp
1240673049910882305,Het blijkt dat het virus zeker drie uur buiten het lichaam kan overleven.\\n\\nBen ik nou een debiel  (likes welkom) of is t #RIVM nou zo achterlijk. https://t.co/8dlr19qikC
1240678886633062400,@SamvanRooy1 Het nieuwe coronavirus legt nog meer ALLE achterlijke systemen bloot die door de mensheid doorheen de geschiedenis met de allerbeste bedoelingen gemaakt zijn geweest zonder enige specificiteit.
1240681104992088068,@colourbird00 @michel28031953 Inderdaad uitvoering van het Marrakesh pact en un/vn agenda 21 om de blanke Europese cultuurvolkeren te decimeren en te vervangen door derde wereldvolkeren om hun gedroomde multiculturele heilstaat te willen verwezenlijken en economisch uit te buiten Corona virus / massamigratie https://t.co/L8MGnTqpXW
1240536594739838980,@CommentsOnPoli1 @Patsy_AbFab @jankeschinkel @BrendaStoter @albertheijn @telegraaf @Nieuwsuur Ben er wel een beetje klaar mee. Hamsteren was en is niet nodig. Dat mensen debiel zijn is niet de verantwoordelijkheid van de supermarkten. Wel kunnen ze nu limieten in gaan stellen. Maar dan is zijn de tekorten door het hamsteren nog steeds niet hun verantwoordelijkheid.
1240614507925385218,weet dus ook helemaal niet of ik nou een verkoudheidshoestje of een coronahoest heb word hier echt helemaal achterlijk van 🙃
1240623584646750209,@TimDrawsStuff De doos waar het in is aangekomen kan corona hebben
1240620187805679616,@invisiblelauv En dan nog van die hamsterende schuimbekkende tokkies die over jullie heen lopen te hangen om de laatste toiletrol te pakken te krijgen.. Jullie verdienen inderdaad meer dan dit.
1240623508184600579,Webwinkel Deen gesloten omdat men de drukte niet meer aankan.\\n\\nWillen al die achterlijke idioten die de afgelopen dagen als een malloot bij Deen hebben staan hamsteren dit even goed in de oren knopen!!!!!!\\n\\nDit was niet nodig geweest als jullie normaal hadden gedaan!!!!!
1240622925058899969,@markdehollander tijd om #coronapositieve hoeren gratis in te zetten
1240687150393253889,@Maggie_DeBlock Dwaze trut houd maar je bek 
1240684505247047686,kan iemand die ging hamsteren op wc papier aub een beetje aan deze kk mongool geven hij praat teveel poep https://t.co/Gxo4DueFvT
1240697236041781248,De #nos onderbreekt de persconferentie om te herhalen wat 1 minuut geleden is gezegd. We zijn niet debiel jongens.
1240697444377047042,Als dom en achterlijk herrie zou maken
1240689990482292738,In tijden van hevige crisis offeren wij een minister op door oa. een achterlijk debat te houden van 10 uur. #Bruins had wel iets beter te doen dan zich voor politieke karretjes te laten spannen. #coronavirus
1240593221610340354,@DDStandaard Stuur dat mokkel naar Italië.
1240584701624176647,@telegraaf Waarom kunnen ze wel EEN muts per 3 blikken soep verzorgen
1240589658259632129,Ik wist nog een pak (de laatste) pannenkoekenmix voor haar op kop te tikken en zij regelde voor mij een doos eieren in Amsterdam. Door dat achterlijke hamsteren is wel een leuke wederzijdse boodschappen dienst ontstaan. Dat doe je
1240581904270835712,@RamonYc73 Laten we er dan ook voor zorgen dat de supers geen aanbiedingen hebben voor bijvoorbeeld pasta (deze week) en toiletpapier (vorige week). Hamsteren is achterlijk het bevorderen ook.
1240771964081451012,#coronavirus boswachters en jeugdhulpverleners weer teveel corona gedronken  met hun achterlijke uitspraken?
1240774787246538752,@TPOnl En over een week is ze ineens een totaal andere mening toegedaan als het zorgpersoneel in Amsterdam de aanvoer van besmette patiënten niet kan bijbenen. Wat een domme doos en dat noemt zich dan een burgemeester. Alleen maar hoe het haar uitkomt. #coronanederland #StayHome
1240774627972001795,#Rusland pakt corona virus wel goed aan. Geen woord daarover hier.’ https://t.co/sg8ZC4uMsr via @OmroepON inderdaad. De #EU heeft nog geen ene flikker gedaan. Daarom willen ze verwarring zaaien met valse #propaganda. Smerige flikkers in #Brussel.  #EU FAALT.
1240522817902383104,Die man bij #WNL spreekt over dat de politiek onder hele hoge druk staat. Dat het begrijpelijk is dat de minister omvalt. #zo belachelijk achterlijk reactie. #dus iedereen die onder hoge druk en stress werkt valt om. #hulpverleners. #ongeschikt is de #minister #coronavirus
1240415907043819521,@geertwilderspvv Tijd verspilling. Zag ze vandaag in het geweer tegen het rivm. Waren als ‘n mongool bezig te zijn met hun telefoon. Moeilijke woorden op zoekende. Om zenuwachtige vragen te stellen aan die weledele heer van het rivm. Eigenlijk horen die boerenzonen het rioolstelsel schoon te
1240426428241514496,@Loontje_zegt @noknokitsme @bruno_bruins Tyf op met je empathy en politiek correct geneuzel. Kijk naar de feiten! Asymptomatische verspreiding van corona is een serieuze issue. Die achterlijke idioot @bruno_bruins onkent het. #adolfhitler had ook de steun van de domme massa. #ontvolken en ruimte maken!
1240639097099759617,@bas_i Zijn zeker gewend om normaal naar de hoeren te gaan.Of is dit ook een vorm van hamsteren?
1240632728619487232,We zullen corona de schuld geven dat we niet kunnen reizen
1240631016940810240,@Woonkwartier zijn jullie wel helemaal lekker om in deze tijd met #coronavirus mensen van deur tot deur te laten gaan met spaarlampen. En deze doos elke persoon aan te laten geven. Lekker bezig zo met verspreiden van corona. Zo los je het te kort aan woningen wel op.
1240634584875896833,@moeva18 @KatNL Inderdaad dit is de uitvoering van het Marrakesh pact om de blanke Europese cultuurvolkeren te decimeren door middel van deze virussen /Corona om onze weerstand te verzwakken en intussen niets doen aan de massamigratie hopelijk houden de Grieken stand I STAND WITH GREECE 🇬🇷 https://t.co/ACrhSrmxpb
1240658024844480514,@rivm Lockdown asap!! In godsnaam flikker het land dicht.
1240662823568584704,Mijn nieuwe column! \\n#JesseKlaver: “Geen homo economicus
1240668334087159809,@supremekame Ik kan dat niet begrijpen. Italië kan de doden niet eens meer cremeren maar tokkies laten hun kids gwn naar buiten gaan. Fuck hun.
1240658118431956993,@lapsychopata @DVanLangenhove Ja jij bent waarschijnlijk ook Vlaming. Of bedoel je alleen blanke autochtone Vlamingen? Er waren wel degelijk ook allochtonen aan het hamsteren en op straat tot middernacht. Grootste deel blanke autochtonen zou maar erg zijn als het anders was 
1240593992309506049,@traemter Onwijze stuk in mijn trut en je voelt het alles wegbranden. Ik ga in ieder geval niet dood aan corona.🎉
1240607187149434880,Een doos met 10 eieren meenemen uit de supermarkt omdat de doosjes met 6
1240598663589703680,Papa is vandaag 54 jaar geworden. \U0001f973\\n\\nDeze Alpaca cake gebakken voor papa. Helaas kunnen we vanwege het coronavirus zijn verjaardag vandaag niet vieren. Dus een doos met cadeautjes en deze cake voor de deur gezet. Zo heeft hij toch nog een beetje een leuke verjaardag \U0001f973 https://t.co/oPTVImOvsK
