id_str,full_text
1248944530600099841,Willen alle complottheorie mongolen die 5G masten in de fik steken daar onmiddellijk mee kappen!! Hoe los gezongen van de werkelijkheid ben je als je echt denkt dat 5G de verspreiding van corona bevorderd. #5GCoronavirus #5G
1248949442650259457,@EwoutNiekerk @sjaak_jacq @TBSsjuul @rivm Dat onderscheid wordt in de Tweet niet gemaakt. Iedereen die naar buiten gaat is een achterlijke mongool.
1248751302911426563,@Derksen_Gelul Ongeacht wat je vindt van die animatie. Die Chinezen zijn niet achterlijk en weten allang van verspreiding op miniscuul niveau. Vandaar de mondkapjes. Maar RIVM zijn de echte deskundigen..
1248866531938840576,@LodewijkA Is dit een corona-IC ???? Niemand draagt mondkapjes... wat is dat voor achterlijk gedoe?
1248853480128872448,Nederland na corona: ’Duurzamer en eerlijker’ https://t.co/TnoewBBF9z via @Telegraaf WTF heeft Corona hier mee te maken. Lees het! Volslagen achterlijk die lui. Ja
1248864428986175488,NIEUW! KRC Genk komt met prachtig gebaar voor Limburgse ziekenhuizen en kansarme kinderen op de proppen https://t.co/oAr70R2Yoa Limburg kreunt onder de corona #krcgenk #genk #genkies
1248976903463206913,@SunspaBenelux ja...nodig mensen uit om te shoppen in Nederland met Pasen. \\n\\n uit solidariteit zou je de zaak in België ook open kunnen gooien of in Nederland ook via mail cam of app.\\n\\nwat een achterlijk gedoe.\\n#corona
1248975983807549440,@JohanBoogaard Zijn ze daar in die achterlijke landen(en dat mag ik zeggen gezien de situatie hier)nou echt helemaal van de wereld of totaal debiel
1248974907620438017,@LukasTeijema @Oostveenm Ja laat haar alsjeblieft voor haarzelf praten. Loop me maanden te ergeren aan hoe laks overheid en media omgaat met NL #coronacrisis Als zelfs de media zich nu al voorbereid op wir haben es nicht gewust dan weet je wel hoe de politiek straks zal reageren.  https://t.co/FsHDXcPsVs
1248984931117735936,@telegraaf De premier is bezig met verkiezingsretoriek flikker toch op daar hebben we nu toch niets aan. Zorg liever dat ons zorgpersoneel in de ziekenhuizen in de ouderenzorg en de wijkverpleging nu eindelijk de juiste materialen krijgt en kom verdomme van jullie high horse en ga testen.
1248977924625256454,corona en dat er gigantisch veel duitsers in nederland zijn gaat fout aflopen voor ons kunnen we weer op nieuw beginnen door dat zooitje blijf in je eigen land rot op hier stelletje mongolen gooi die grensen dicht rutte
1248872427553251328,Apple and Google partner on COVID-19 contact tracing technology. #privacy #controlecontinu - De nieuwsgierige Pandora kan zich op een dag inderdaad niet meer inhouden en besluit de bijzondere doos te openen https://t.co/JjSWHswx9I
1248873706551685120,@djehoety Ben het ook totaal niet eens met communisme de schuld geven van corona
1249065259320725504,Ik denk de hele tijd wat doe ik hier nog? Ik flikker mijn laptop in mijn rugzak en doe het wel vanuit Bali of Argentinië. Maar daar is het ook 😖\\n\\nIk ben dat corona zo beu.
1249078329883361282,Ik accepteer niet meer dat mensen Trump de schuld geven van de coronaproblemen in Amerika
1249080758511308800,Dit achterlijke mens is toch al wel bijna @Jinek_RTL en @op1npo geweest hoop ik?\\n \\nWe huren GODVERDOMME het @rivm in om voorbereid te zijn op dit soort shit. Aura Timen hoort zich te verantwoorden voor een tribunaal
1248994930560847874,@spacema09104056 Jup. In de VS vinden ze #Corona al racistisch. In onderstaande video wordt ze de werkelijkheid vanuit onverwachte hoek ingepeperd. \\n#Corona zou alleen \vieze\ blanken treffen
1248886271545655296,Racing Genk schenkt laptops aan kansarme kinderen en smartphones aan coronapatiënten https://t.co/qUs8uoW8HH
1248885735647784960,@JohanBoogaard Goedemorgen medestrijders tegen dit achterlijk heerschappij van de moderne tijd. Lees u eens in en bedenk in wat voor soort ellende u eigenlijk zit en verder wordt gedwongen. Idd
1248942934017421312,@TBSsjuul @rivm Al die achterlijke mongolen moeten wel boodschappen doen
1248936343402614784,De hond van mijn nicht heeft besloten niet terug te keren. Het aanhoudend geschreeuw van dat koppel werkt te veel op zijn humeur. Hij woont nu bij een oudere single dame en wat wordt hij daar verwend! Alles draait rond hem en ze koopt hem echt vlees. #coronavirus #liefde
1248959532379901953,@RobertDeBoeck 😂😂😂😂😂 een achterlijk directeurtje vind weer eens iets #geenrealiteitszin #totaallosgeslagen #vanderealiteit #coronanederland
1248967052582322176,Door die achterlijke tekst van het coronalied zie ik allemaal beelden uit Airplane voor me.
1248974044860465152,Zou het kunnen: met een dikke muts op naar de @zwartecross? Best een leuk idee
1248967707925655552,De eerst volgende wielrenner die zijn neus leeg blaast bij andere mensen in de buurt die sla ik echt van zijn fiets af en zijn fiets flikker ik in de Waal! (en er zit normaal geen gram agressie in mij!) Asociaal kutvolk! #blijfthuis
1249048552195739650,@peetenas @ZilteBotte @rivm @MinPres Eigenlijk wel. Maar als allochtoon heb ik weinig recht om te spreken namens jullie klapv.. olk
1249037943265792000,@Marieke_Luiten Als de complotdenkers zendmasten in de fik blijven steken.... Stop die achterlijke sprookjes dat \\
1249049219782107137,@RoosjeXS Precies. Alsof je als sekswerker een achterlijke debiel bent die op corona zit te wachten.
1249045668330647552,@lannoti @ohboywhatashot @Maggie_DeBlock @Barttommelein Je moet wel heel achterlijk zijn om te geloven dat 1.5 meter afstand ervoor zorgt dat je geen corona oploopt.
1249019179623231488,@HStukart @EWdeVlieger @EWindt @geertwilderspvv Staan ze in de stad van deze doos nog steeds nr.1 in de lijst van Corona patiënten ?
1249012229552340993,Bovenop een onlangs gerestaureerde grafheuvel op de Ermelose heide trof ik een homo sapiens. De omheining verzekerde dit pracht exemplaar meer dan de vereiste 1
1249005704511356935,Is het waar dat in Coronatijd veel wordt ontspuld en foto\s uit de oude doos tevoorschijn komen? Hier foto uit 1977 of \78: ik interview de Marokkaanse oprichter van de @PPSofficiel Ali Yata in Casablanca. https://t.co/cPdZ78OrcW
1249014032566292481,O en treinen moesten ontruimd worden. Willen we nou dat het beter gaat zodat de regels versoepeld worden of blijven we zo achterlijk stom. 😡 #coronanederland
1249059126266736642,Vanaf Maandag a.s. geldt een nieuwe verdeelprocedure over mondkapjes. Er zal worden gekeken naar besmettingsrisico voor zorgverleners.\\nWat een achterlijk gedoe weer. Elke zorgverlener die in aanraking komt met coronapatiënten loopt kans besmet te raken
1249021772525113347,Wat een achterlijk fake bericht. De haat jegens door het volk gekozen president is zo hoog bij de riooljournalistiek dat zij niet weten hoe vaak zij negatief moeten schrijven over TR. In deze tijd hielp TR Engeland
